Date,Title,Summary,Source,URL
20130509,Tesla Motors Turns A Profit For The First Time,"Tesla Motors reported its first-ever profit in the first quarter of 2013, making $11 million after 10 years without profitability. This turnaround follows better-than-expected sales of its Model S. The company sold 4,900 cars in Q1 2013 and aims to sell 45,000 vehicles annually.",Fast Company,https://www.fastcompany.com/3009509/tesla-motors-turns-a-profit-for-the-first-time
20130509,Electric-Car Maker Tesla Posts Its First Quarterly Profit,"Tesla Motors Inc. announced its first quarterly profit in the first quarter of 2013, reporting earnings of $11.2 million. This significant milestone was driven by strong deliveries of its Model S electric vehicles. The company recognized revenue from 4,900 Model S units, surpassing its previous forecast of 4,500 cars for the quarter.",The Wall Street Journal,https://blogs.wsj.com/drivers-seat/2013/05/09/electric-car-maker-tesla-posts-its-first-quarterly-profit/?gaa_at=eafs&gaa_n=AWEtsqdPlu7Zxzw6nd-Nbp5iBLqrH4BZa-hDTbmJPFdcq1722keS8HgV8n4y&gaa_ts=6908b592&gaa_sig=v6MUwdpAmsejWuWOd1kcF4pEWRu6dOq_jWf_b6LPoOE5Da2hA11c0H42yIh5oFyKguEx7Fp_q5XKvvn3zy-z3A%3D%3D
20130509,Tesla Model S gets Consumer Reports' top score,"The Tesla Model S electric car achieved the highest score ever recorded in Consumer Reports magazine's automotive testing, tying an older Lexus model. Despite its exceptional performance in acceleration, handling, and quietness, it did not receive a ""Recommended Buy"" rating due to insufficient reliability data from the new company and some identified drawbacks like limited range and long charging times. The magazine praised its sports car-like performance and luxury car quietness, highlighting its energy efficiency.",CBS News,https://www.cbsnews.com/news/tesla-model-s-gets-consumer-reports-top-score/
20130509,PHOTOS: Consumer Reports Calls Tesla 'Best Car Ever Tested',"Consumer Reports has declared the Tesla Model S the ""Best Ever"" product they have tested, giving it an unprecedented score of 99 out of 100. The electric car outperformed competitors like the Porsche Panamera and Fisker Karma due to its ""off the charts"" performance. The author expresses a personal desire for the car and encourages readers to view a photo gallery and read more about the test from CNN Money.",WJCT News 89.9,https://news.wjct.org/science/2013-05-09/photos-consumer-reports-calls-tesla-best-car-ever-tested
20130510,"Model S boosts Tesla,but mass market electric cars still elusive","The Tesla Model S has boosted the company's financial performance and reputation, with its first quarterly profit and a near-perfect rating from Consumer Reports. Despite this success, the article highlights that mass-market adoption of electric cars remains elusive, with the Model S catering primarily to affluent consumers due to its high price. Tesla is challenged to deliver more affordable models to reach a broader market and solidify its position as a major car manufacturer.",The Indian Express,https://indianexpress.com/article/news-archive/web/model-s-boosts-tesla-but-mass-market-electric-cars-still-elusive/
20130510,Tesla Motors Inc (TSLA): Is a ‘Commoner’ Electric Car Possible?,"Tesla Motors Inc (TSLA) has experienced a significant bull run following its first quarterly profit and a near-perfect Consumer Reports score. Despite this success, bears argue that Tesla's focus on the luxury market for electric cars may limit its long-term sustainability. CEO Elon Musk has indicated plans for a more affordable, mid-range electric car retailing for about $30,000 within four years.",Insider Monkey,https://www.insidermonkey.com/blog/tesla-motors-inc-tsla-is-a-commoner-electric-car-possible-139628/
20130520,2003-2013:10 Years of Tesla Motors,"This article looks back at Tesla Motors' first ten years (2003-2013), highlighting its journey from the Roadster to the successful Model S. It covers the company's first profitable year, future plans for new models like a 3-series competitor and the Model X, and a next-generation Roadster. Founder Elon Musk also teased an electric supercar within the next four to five years.",Autoweek,https://www.autoweek.com/news/a1929096/2003-201310-years-tesla-motors/
20130528,Tesla reaches new milestone as stock tops $100 for the first time,"Tesla Motors Inc. reached a new milestone as its stock topped $100 a share for the first time on Tuesday, May 28, 2013. This event was seen as significant for Tesla and the electric car industry, with analysts highlighting the company's momentum and future potential. Despite the achievement, analysts also noted the importance of Tesla introducing a more affordable car to sustain its stock value in the long term.",Los Angeles Times,https://www.latimes.com/business/autos/la-fi-hy-tesla-stock-tops-100-20130528-story.html
20130603,Tesla Is No Success Story,"This article argues that Tesla's financial success is primarily due to political favoritism, government subsidies, and tax credits rather than its ability to create value for customers. It highlights the company's reliance on a $465 million federal loan, state tax incentives, and the sale of special credits in California's zero-emission vehicle program to achieve profitability. The author suggests that without these forms of government assistance, Tesla would not be a success story.",U.S. News & World Report,https://www.usnews.com/opinion/blogs/economic-intelligence/2013/06/03/teslas-success-is-the-result-of-political-favoritism
20130611,"Tesla Motors Inc (TSLA) News: Elon Musk’s Uneasiness, Affordable EV, Buzz without Ads & More","This article from June 2013 discusses several key aspects of Tesla Motors Inc (TSLA), including Elon Musk's goal to produce an affordable electric vehicle by 2016, the company's valuation following a surprise first-quarter profit, and the expansion of its Supercharger network. It also touches on Musk's reaction to a reporter's question about battery costs.",Insider Monkey,https://www.insidermonkey.com/blog/tesla-motors-inc-tsla-news-elon-musks-uneasiness-affordable-ev-buzz-without-ads-more-166673/
20130619,Drag Race a Tesla Electric Car for $.06 Per 1/4 Mile,"A drag racing website, Drag Times, tested a Tesla Model S with the 85 kWh battery and Performance Package to determine its cost per quarter-mile race. They found that thanks to regenerative braking and California's electricity prices, a quarter-mile drag race costing just 6 cents compared favorably to gas-guzzling sports cars. The test highlighted the Model S's performance, achieving 0-60 mph in 3.9 seconds and covering a quarter-mile in 12.4 seconds at 111.3 mph.",Drag Bike News,https://www.cycledrag.com/drag-race-a-tesla-electric-car-for-06-per-14-mile
20130709,Tesla Motors added to Nasdaq-100 index,"Tesla Motors is being added to the Nasdaq-100 stock index, replacing Oracle Corporation, which is moving to the New York Stock Exchange. This move highlights Tesla's strong performance, with its stock price soaring and its Model S sedan receiving top ratings. The inclusion makes Tesla the only U.S. car company in the index and underscores the increasing competition between Nasdaq and NYSE for listings.",CBC,https://www.cbc.ca/news/business/tesla-motors-added-to-nasdaq-100-index-1.1301316
20130718,Tesla Being Eyed by Big General Motors (GM),"General Motors (GM) has formed a task force to study Tesla Motors, viewing the smaller electric car manufacturer as a potential ""disrupter."" Despite GM's significantly larger sales and profits, the company is wary of repeating past mistakes where it underestimated emerging threats like Japanese automakers. Tesla's Model S has garnered significant attention and its stock has tripled, giving it a market value of $14 billion compared to GM's $50.6 billion at the time of the article.",Teslarati,https://www.teslarati.com/tesla-being-eyed-by-big-general-motors-gm/
